mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
29501.611328125,828071.9375,56982188.0,0.13904662430286407,0.1789940893650055,27.735414505004883,1.0,15.0,6547337728.0
43789.515625,1147744.875,75249600.0,0.13254933059215546,0.1994902491569519,25.877201080322266,1.0,15.0,8500042240.0
60991.0234375,1516877.625,95097056.0,0.12580272555351257,0.20736472308635712,24.537208557128906,1.0,15.0,10527674368.0
80530.5859375,1909916.5,115174160.0,0.1192518100142479,0.21620850265026093,23.383363723754883,1.0,15.0,12496494592.0
101930.5625,2299695.0,134113472.0,0.11328845471143723,0.23308321833610535,22.228090286254883,1.0,15.0,14288729088.0
123506.96875,2673836.75,151471168.0,0.10799040645360947,0.245662122964859,21.315980911254883,1.0,15.0,15881007104.0
145523.03125,3005805.5,166194528.0,0.10361357778310776,0.26911139488220215,20.32188606262207,1.0,15.0,17196427264.0
165897.125,3330589.0,180062464.0,0.09958638995885849,0.27528688311576843,19.742929458618164,1.0,15.0,18406762496.0
186122.078125,3583799.25,190493408.0,0.09661576896905899,0.3010175824165344,18.921798706054688,1.0,15.0,19299559424.0
204827.046875,3847093.0,200983360.0,0.09367910027503967,0.3089084327220917,18.448848724365234,1.0,15.0,20182147072.0
222591.125,4056742.5,209105568.0,0.0914396420121193,0.3263029158115387,17.89177894592285,1.0,15.0,20855191552.0
239341.578125,4254514.0,216558256.0,0.08941123634576797,0.3392636477947235,17.442598342895508,1.0,15.0,21464809472.0
254921.09375,4413505.5,222396608.0,0.08783997595310211,0.3563791811466217,16.979909896850586,1.0,15.0,21937043456.0
269287.375,4541532.0,226975776.0,0.08661869913339615,0.37538838386535645,16.531688690185547,1.0,15.0,22304086016.0
283373.625,4680433.0,231828400.0,0.08533547818660736,0.38797837495803833,16.18351173400879,1.0,15.0,22689746944.0
295560.28125,4769393.5,234868304.0,0.08453743904829025,0.4065548777580261,15.803472518920898,1.0,15.0,22929590272.0
308274.65625,4884486.5,238720592.0,0.08353280276060104,0.4179660379886627,15.511277198791504,1.0,15.0,23231526912.0
319699.21875,4971053.5,241564688.0,0.08279593288898468,0.4319814145565033,15.215838432312012,1.0,15.0,23452987392.0
330472.40625,5048342.5,244058080.0,0.08215337991714478,0.4454619288444519,14.942815780639648,1.0,15.0,23646101504.0
340183.5625,5108665.0,245970688.0,0.08166273683309555,0.45948082208633423,14.684054374694824,1.0,15.0,23793561600.0
351025.84375,5198444.0,248773472.0,0.08094730228185654,0.4679757058620453,14.475969314575195,1.0,15.0,24008574976.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1740.3094482421875,48296.64453125,2977660.25,0.15957960486412048,0.07943861931562424,27.418426513671875,1.0,15.0,376350880.0
2178.392822265625,79169.140625,5071948.0,0.15887773036956787,-0.1524503380060196,36.00958251953125,1.0,15.0,587291328.0
3022.412109375,120084.609375,8347789.0,0.15771633386611938,-0.16000394523143768,39.39805221557617,1.0,15.0,936341696.0
4397.951171875,174777.296875,12916429.0,0.15598908066749573,-0.09867162257432938,39.40728759765625,1.0,15.0,1455451904.0
6957.13134765625,255740.21875,19419188.0,0.15342599153518677,0.006492505315691233,36.42610549926758,1.0,15.0,2225771520.0
11554.083984375,380234.9375,28524094.0,0.14980913698673248,0.10533276945352554,32.57581329345703,1.0,15.0,3312783360.0
18672.494140625,562601.0625,40633088.0,0.14511090517044067,0.15615198016166687,29.796606063842773,1.0,15.0,4724792320.0
28811.173828125,811257.125,55916184.0,0.13941366970539093,0.17743223905563354,27.824398040771484,1.0,15.0,6437047296.0
